variable,value,count,pct,median_velocity,median_brake_pressure
TRAIN_CURRENT_SECTION,36.0,7441,1.0377847945908554,0.2487945556640625,0.0044148764573037624
TRAIN_CURRENT_SECTION,3.0,7311,1.0196538950750897,0.29388427734375,0.0044047036208212376
TRAIN_CURRENT_SECTION,15.0,7278,1.0150514359672416,0.5402612686157227,0.004241943359375
TRAIN_CURRENT_SECTION,34.0,7245,1.0104489768593934,0.5393600463867188,0.0043080649338662624
TRAIN_CURRENT_SECTION,30.0,7219,1.0068227969562404,0.5254268646240234,0.0042826333083212376
TRAIN_CURRENT_SECTION,162.0,7128,0.9941311672952046,0.1105499267578125,0.1439056396484375
TRAIN_CURRENT_SECTION,12.0,7034,0.981021132260728,0.19507884979248047,0.0045115151442587376
TRAIN_CURRENT_SECTION,20.0,6862,0.957032557516792,0.44211387634277344,0.0042775473557412624
TRAIN_CURRENT_SECTION,14.0,6720,0.9372280365072635,0.2528715133666992,0.0043131508864462376
TRAIN_CURRENT_SECTION,39.0,6637,0.9256521545087363,0.2882194519042969,0.0044504799880087376
TRAIN_CURRENT_SECTION,46.0,6606,0.9213286323165153,0.3506183624267578,0.0042775473557412624
TRAIN_CURRENT_SECTION,42.0,6553,0.9139368040523955,0.33791542053222656,0.0043131508864462376
TRAIN_CURRENT_SECTION,17.0,6527,0.9103106241492424,0.4144763946533203,0.0043131508864462376
TRAIN_CURRENT_SECTION,31.0,6459,0.9008267690179189,0.3527641296386719,0.0044199624098837376
TRAIN_CURRENT_SECTION,29.0,6432,0.8970611206569522,0.49179553985595703,0.0043080649338662624
TRAIN_CURRENT_SECTION,40.0,6311,0.8801854372615089,0.43862342834472656,0.0042775473557412624
TRAIN_CURRENT_SECTION,38.0,6253,0.8720962667083213,0.12434005737304688,0.01875813864171505
TRAIN_CURRENT_SECTION,27.0,6251,0.8718173297926941,0.4722118377685547,0.0041707358323037624
TRAIN_CURRENT_SECTION,32.0,6227,0.8684700868051681,0.45784950256347656,0.0043487548828125
TRAIN_CURRENT_SECTION,10.0,6168,0.8602414477941669,0.3169727325439453,0.0045115151442587376
TRAIN_CURRENT_SECTION,22.0,6066,0.8460156650971816,0.4785346984863281,0.0043131508864462376
TRAIN_CURRENT_SECTION,37.0,5942,0.8287215763282976,0.3388023376464844,0.0043741860426962376
TRAIN_CURRENT_SECTION,8.0,5912,0.8245375225938901,0.3023815155029297,0.00445556640625
TRAIN_CURRENT_SECTION,13.0,5912,0.8245375225938901,0.4125022888183594,0.004241943359375
TRAIN_CURRENT_SECTION,9.0,5840,0.8144957936313123,0.43799400329589844,0.0043131508864462376
TRAIN_CURRENT_SECTION,160.0,5752,0.8022225693437173,0.3227376937866211,0.0046666464768350124
TRAIN_CURRENT_SECTION,35.0,5691,0.7937149934170888,0.3838634490966797,0.0045166015625
TRAIN_CURRENT_SECTION,44.0,5673,0.7912045611764443,0.2584648132324219,0.0043385825119912624
TRAIN_CURRENT_SECTION,21.0,5593,0.7800470845513578,0.38626670837402344,0.0042826333083212376
TRAIN_CURRENT_SECTION,41.0,5537,0.7722368509137973,0.3868675231933594,0.0043080649338662624
TRAIN_CURRENT_SECTION,176.0,5533,0.771678977082543,0.31548500061035156,0.0046488442458212376
TRAIN_CURRENT_SECTION,7.0,5509,0.7683317340950171,0.475616455078125,0.0043792724609375
TRAIN_CURRENT_SECTION,33.0,5465,0.7621951219512195,0.27591705322265625,0.0044097900390625
TRAIN_CURRENT_SECTION,11.0,5348,0.7458773123870306,0.2084827423095703,0.0044097900390625
TRAIN_CURRENT_SECTION,28.0,5318,0.7416932586526231,0.3605175018310547,0.0042775473557412624
TRAIN_CURRENT_SECTION,6.0,5225,0.7287226920759601,0.1561260223388672,0.0045216879807412624
TRAIN_CURRENT_SECTION,154.0,5217,0.7276069444134514,0.4659461975097656,0.0043792724609375
TRAIN_CURRENT_SECTION,5.0,5114,0.7132416932586526,0.3618335723876953,0.0043131508864462376
TRAIN_CURRENT_SECTION,16.0,5090,0.7098944502711266,0.35857200622558594,0.004315693862736225
TRAIN_CURRENT_SECTION,43.0,4897,0.6829770379131056,0.2334308624267578,0.0044047036208212376
TRAIN_CURRENT_SECTION,153.0,4837,0.6746089304442907,0.4307842254638672,0.0040384926833212376
TRAIN_CURRENT_SECTION,19.0,4783,0.6670776337223574,0.5401325225830078,0.0042724609375
TRAIN_CURRENT_SECTION,163.0,4712,0.6571753732175931,0.3111076354980469,0.004547119140625
TRAIN_CURRENT_SECTION,45.0,4640,0.6471336442550153,0.4776334762573242,0.0042724609375
TRAIN_CURRENT_SECTION,173.0,4583,0.6391839421596411,0.0003719329833984375,0.0048573813401162624
TRAIN_CURRENT_SECTION,166.0,4417,0.6160321781625867,0.40294647216796875,0.0047556557692587376
TRAIN_CURRENT_SECTION,161.0,4399,0.6135217459219423,0.39150238037109375,0.0040537514723837376
TRAIN_CURRENT_SECTION,2.0,4291,0.5984591524780756,0.2997779846191406,0.00421142578125
TRAIN_CURRENT_SECTION,132.0,4132,0.5762836676857161,0.0,0.266357421875
TRAIN_CURRENT_SECTION,147.0,3986,0.5559212728449334,0.498504638671875,0.0046539306640625
TRAIN_CURRENT_SECTION,151.0,3981,0.5552239305558655,0.1885986328125,0.0048573813401162624
TRAIN_CURRENT_SECTION,150.0,3976,0.5545265882667976,0.37628173828125,0.0046539306640625
TRAIN_CURRENT_SECTION,148.0,3930,0.5481110392073728,0.49791812896728516,0.0046793618239462376
TRAIN_CURRENT_SECTION,141.0,3846,0.536395688751032,0.46684741973876953,0.0047149658203125
TRAIN_CURRENT_SECTION,168.0,3699,0.5158938254524357,0.4950428009033203,0.0046488442458212376
TRAIN_CURRENT_SECTION,172.0,3694,0.5151964831633677,0.49332618713378906,0.0045827231369912624
TRAIN_CURRENT_SECTION,157.0,3679,0.5131044562961641,0.0,0.2672373354434967
TRAIN_CURRENT_SECTION,165.0,3510,0.4895342869256689,0.49973487854003906,0.0045166015625
TRAIN_CURRENT_SECTION,145.0,3460,0.4825608640349898,0.5035829544067383,0.0046488442458212376
TRAIN_CURRENT_SECTION,144.0,3458,0.4822819271193627,0.35971641540527344,0.0047861733473837376
TRAIN_CURRENT_SECTION,115.0,3342,0.4661035860129873,0.0,0.266357421875
TRAIN_CURRENT_SECTION,164.0,3232,0.4507620556534934,0.3077888488769531,0.00482177734375
TRAIN_CURRENT_SECTION,170.0,3187,0.44448597505188225,0.17455101013183594,0.0049285888671875
TRAIN_CURRENT_SECTION,135.0,3142,0.43820989445027114,0.0,0.5066045522689819
TRAIN_CURRENT_SECTION,146.0,3109,0.43360743534242296,0.3767108917236328,0.0047556557692587376
TRAIN_CURRENT_SECTION,167.0,3067,0.4277497601142526,0.4631996154785156,0.0046844482421875
TRAIN_CURRENT_SECTION,149.0,3055,0.4260761386204896,0.3474140167236328,0.0047505698166787624
TRAIN_CURRENT_SECTION,138.0,3045,0.4246814540423538,0.3293609619140625,0.0046895346604287624
TRAIN_CURRENT_SECTION,143.0,2957,0.41240822975475866,0.34275054931640625,0.0048116049729287624
TRAIN_CURRENT_SECTION,169.0,2885,0.40236650079218084,0.4487800598144531,0.0047200522385537624
TRAIN_CURRENT_SECTION,171.0,2847,0.3970666993952648,0.41187286376953125,0.0047505698166787624
TRAIN_CURRENT_SECTION,142.0,2789,0.3889775288420771,0.41839599609375,0.0047149658203125
TRAIN_CURRENT_SECTION,139.0,2755,0.3842356012764153,0.3961372375488281,0.00482177734375
TRAIN_CURRENT_SECTION,174.0,2745,0.3828409166982795,0.4266071319580078,0.0048828125
TRAIN_CURRENT_SECTION,140.0,2741,0.3822830428670252,0.4048633575439453,0.012532551772892475
TRAIN_CURRENT_SECTION,175.0,2715,0.3786568629638721,0.4339599609375,0.0046895346604287624
TRAIN_CURRENT_SECTION,113.0,2662,0.3712650346997523,0.0,0.2664947509765625
TRAIN_CURRENT_SECTION,152.0,2610,0.3640126748934461,0.3700733184814453,0.0047149658203125
TRAIN_CURRENT_SECTION,96.0,2511,0.3502052975699016,0.0,0.0038960773963481188
TRAIN_CURRENT_SECTION,114.0,2418,0.3372347309932386,0.0,0.5065714716911316
TRAIN_CURRENT_SECTION,93.0,2176,0.303483364202352,0.0,0.2663523256778717
TRAIN_CURRENT_SECTION,131.0,1853,0.2584350523285654,0.11598587036132812,0.0038248698692768812
TRAIN_CURRENT_SECTION,122.0,1803,0.2514616294378863,0.32558441162109375,0.0037587482947856188
TRAIN_CURRENT_SECTION,97.0,1659,0.23137817151273068,0.04443168640136719,0.0039571127854287624
TRAIN_CURRENT_SECTION,136.0,1480,0.2064133175640997,0.0,0.26639050245285034
TRAIN_CURRENT_SECTION,134.0,1459,0.2034844799500145,0.2364349365234375,0.0037943522911518812
TRAIN_CURRENT_SECTION,100.0,1395,0.19455849864994532,0.26839256286621094,0.0038299560546875
TRAIN_CURRENT_SECTION,127.0,1353,0.18870082342177494,0.2664756774902344,0.0038248698692768812
TRAIN_CURRENT_SECTION,105.0,1324,0.1846562381451811,0.43684959411621094,0.0037892658729106188
TRAIN_CURRENT_SECTION,112.0,1318,0.1838194273982996,0.25031089782714844,0.0037943522911518812
TRAIN_CURRENT_SECTION,123.0,1301,0.18144846361546874,0.29537200927734375,0.0037943522911518812
TRAIN_CURRENT_SECTION,120.0,1278,0.17824068908575635,0.20067214965820312,0.0038960773963481188
TRAIN_CURRENT_SECTION,109.0,1255,0.175032914556044,0.27319908142089844,0.003814697265625
TRAIN_CURRENT_SECTION,104.0,1244,0.1734987615200946,0.3461265563964844,0.0037892658729106188
TRAIN_CURRENT_SECTION,108.0,1236,0.17238301385758598,0.42058467864990234,0.0037943522911518812
TRAIN_CURRENT_SECTION,110.0,1236,0.17238301385758598,0.36864280700683594,0.0037892658729106188
TRAIN_CURRENT_SECTION,119.0,1227,0.17112779773726375,0.4266643524169922,0.0037892658729106188
TRAIN_CURRENT_SECTION,125.0,1220,0.17015151853256869,0.24225711822509766,0.0066630044020712376
TRAIN_CURRENT_SECTION,128.0,1195,0.16666480708722914,0.396881103515625,0.0038197834510356188
TRAIN_CURRENT_SECTION,99.0,1194,0.16652533862941557,0.38711071014404297,0.0038197834510356188
TRAIN_CURRENT_SECTION,129.0,1184,0.16513065405127977,0.3394460678100586,0.0037943522911518812
TRAIN_CURRENT_SECTION,130.0,1184,0.16513065405127977,0.3277158737182617,0.0038299560546875
TRAIN_CURRENT_SECTION,94.0,1173,0.16359650101533038,0.34592628479003906,0.003753662109375
TRAIN_CURRENT_SECTION,101.0,1169,0.16303862718407605,0.1746082305908203,0.0093841552734375
TRAIN_CURRENT_SECTION,103.0,1161,0.1619228795215674,0.2568626403808594,0.0038248698692768812
TRAIN_CURRENT_SECTION,133.0,1158,0.16150447414812666,0.4449176788330078,0.0037892658729106188
TRAIN_CURRENT_SECTION,117.0,1148,0.16010978956999086,0.3673267364501953,0.0037841796875
TRAIN_CURRENT_SECTION,107.0,1130,0.1575993573293464,0.3110504150390625,0.0038503010291606188
TRAIN_CURRENT_SECTION,111.0,1124,0.1567625465824649,0.29535770416259766,0.0037892658729106188
TRAIN_CURRENT_SECTION,118.0,1113,0.15522839354651552,0.3627204895019531,0.0037892658729106188
TRAIN_CURRENT_SECTION,98.0,1111,0.15494945663088835,0.29946327209472656,0.0037943522911518812
TRAIN_CURRENT_SECTION,102.0,1103,0.15383370896837972,0.3433799743652344,0.0037892658729106188
TRAIN_CURRENT_SECTION,116.0,1090,0.15202061901680317,0.25691986083984375,0.0038248698692768812
TRAIN_CURRENT_SECTION,106.0,1081,0.15076540289648094,0.21111488342285156,0.0046742758713662624
TRAIN_CURRENT_SECTION,95.0,1059,0.14769709682458215,0.3997993469238281,0.0037587482947856188
TRAIN_CURRENT_SECTION,121.0,1058,0.14755762836676858,0.21803855895996094,0.004015604965388775
TRAIN_CURRENT_SECTION,124.0,1033,0.14407091692142904,0.25145530700683594,0.0037994384765625
TRAIN_CURRENT_SECTION,126.0,953,0.13291344029634258,0.2371501922607422,0.0038299560546875
TRAIN_CURRENT_SECTION,91.0,11,0.0015341530359493896,0.020799636840820312,0.000701904296875
TRAIN_IS_SPECIAL_SECTION,0.0,565569,78.87903621716913,0.2148914337158203,0.0045115151442587376
TRAIN_IS_SPECIAL_SECTION,1.0,143698,20.041338450895946,0.0,0.2667948305606842
TRAIN_IS_SPECIAL_SECTION,,7741,1.0796253319349296,0.0,0.2666676938533783
